Entity,Code,Year,Cocoa beans | 00000661 || Yield | 005412 || tonnes per hectare
Central America (FAO),,2012,0.5838
Central America (FAO),,2013,0.5858
Central America (FAO),,2014,0.5123
Central America (FAO),,2015,0.5343
Central America (FAO),,2016,0.528
Central America (FAO),,2017,0.5478
Central America (FAO),,2018,0.55490005
Central America (FAO),,2019,0.5422
Central America (FAO),,2020,0.5343
Central America (FAO),,2021,0.5653
Central America (FAO),,2022,0.57530004
Central America (FAO),,2023,0.5711
Colombia,COL,1961,0.43330002
Colombia,COL,1962,0.44120005
Colombia,COL,1963,0.44860002
Colombia,COL,1964,0.44320002
Colombia,COL,1965,0.45720002
Colombia,COL,1966,0.4684
Colombia,COL,1967,0.4595
Colombia,COL,1968,0.46150002
Colombia,COL,1969,0.44790003
Colombia,COL,1970,0.4158
Colombia,COL,1971,0.4286
Colombia,COL,1972,0.4183
Colombia,COL,1973,0.4189
Colombia,COL,1974,0.42310002
Colombia,COL,1975,0.4943
Colombia,COL,1976,0.53580004
Colombia,COL,1977,0.46960002
Colombia,COL,1978,0.51240003
Colombia,COL,1979,0.5152
Colombia,COL,1980,0.5543
Colombia,COL,1981,0.56320006
Colombia,COL,1982,0.50970006
Colombia,COL,1983,0.49330002
Colombia,COL,1984,0.4769
Colombia,COL,1985,0.46400002
Colombia,COL,1986,0.4819
Colombia,COL,1987,0.5123
Colombia,COL,1988,0.48180002
Colombia,COL,1989,0.469
Colombia,COL,1990,0.46520004
Colombia,COL,1991,0.46510002
Colombia,COL,1992,0.45830002
Colombia,COL,1993,0.45740002
Colombia,COL,1994,0.46640003
Colombia,COL,1995,0.4656
Colombia,COL,1996,0.43800002
Colombia,COL,1997,0.45900002
Colombia,COL,1998,0.53120005
Colombia,COL,1999,0.52650005
Colombia,COL,2000,0.4418
Colombia,COL,2001,0.4499
Colombia,COL,2002,0.40770003
Colombia,COL,2003,0.4805
Colombia,COL,2004,0.526
Colombia,COL,2005,0.46
Colombia,COL,2006,0.45600003
Colombia,COL,2007,0.45900002
Colombia,COL,2008,0.49190003
Colombia,COL,2009,0.47010002
Colombia,COL,2010,0.41340002
Colombia,COL,2011,0.37500003
Colombia,COL,2012,0.27570003
Colombia,COL,2013,0.30120003
Colombia,COL,2014,0.358
Colombia,COL,2015,0.40070003
Colombia,COL,2016,0.4023
Colombia,COL,2017,0.85730004
Colombia,COL,2018,0.92660004
Colombia,COL,2019,0.86700004
Colombia,COL,2020,0.33670002
Colombia,COL,2021,0.35510004
Colombia,COL,2022,0.3271
Colombia,COL,2023,0.31360003
Comoros,COM,1961,0.41000003
Comoros,COM,1962,0.4
Comoros,COM,1963,0.41820005
Comoros,COM,1964,0.4483
Comoros,COM,1965,0.41250002
Comoros,COM,1966,0.4313
Comoros,COM,1967,0.4828
Comoros,COM,1968,0.3818
Comoros,COM,1969,0.45540002
Comoros,COM,1970,0.43640003
Comoros,COM,1971,0.26670003
Comoros,COM,1972,0.45450002
Comoros,COM,1973,0.31670004
Comoros,COM,1974,0.47500002
Comoros,COM,1975,0.35000002
Comoros,COM,1976,0.25
Comoros,COM,1977,0.3333
Comoros,COM,1978,0.25
Comoros,COM,1979,0.3
Comoros,COM,1980,0.1829
Comoros,COM,1981,0.30770004
Comoros,COM,1982,0.24100001
Comoros,COM,1983,0.30770004
Comoros,COM,1984,0.30770004
Comoros,COM,1985,0.30770004
Comoros,COM,1986,0.31820002
Comoros,COM,1987,0.3134
Comoros,COM,1988,0.32840002
Comoros,COM,1989,0.32840002
Comoros,COM,1990,0.3793
Comoros,COM,1991,0.31460002
Comoros,COM,1992,0.3163
Comoros,COM,1993,0.3179
Comoros,COM,1994,0.31960002
Comoros,COM,1995,0.32250002
Comoros,COM,1996,0.2768
Comoros,COM,1997,0.3243
Comoros,COM,1998,0.32820004
Comoros,COM,1999,0.3333
Comoros,COM,2000,0.3333
Comoros,COM,2001,0.3319
Comoros,COM,2002,0.3328
Comoros,COM,2003,0.3333
Comoros,COM,2004,0.33460003
Comoros,COM,2005,0.33460003
Comoros,COM,2006,0.3333
Comoros,COM,2007,0.3348
Comoros,COM,2008,0.3355
Comoros,COM,2009,0.335
Comoros,COM,2010,0.33490002
Comoros,COM,2011,0.33470002
Comoros,COM,2012,0.33460003
Comoros,COM,2013,0.3344
Comoros,COM,2014,0.33560002
Comoros,COM,2015,0.33600003
Comoros,COM,2016,0.3353
Comoros,COM,2017,0.33600003
Comoros,COM,2018,0.3369
Comoros,COM,2019,0.3369
Comoros,COM,2020,0.33660004
Comoros,COM,2021,0.3368
Comoros,COM,2022,0.3368
Comoros,COM,2023,0.33670002
Congo,COG,1961,0.3
Congo,COG,1962,0.21000001
Congo,COG,1963,0.26670003
Congo,COG,1964,0.36670002
Congo,COG,1965,0.26670003
Congo,COG,1966,0.29230002
Congo,COG,1967,0.3813
Congo,COG,1968,0.4293
Congo,COG,1969,0.3983
Congo,COG,1970,0.448
Congo,COG,1971,0.5065
Congo,COG,1972,0.51790005
Congo,COG,1973,0.5156
Congo,COG,1974,0.59070003
Congo,COG,1975,0.7085
Congo,COG,1976,0.56130004
Congo,COG,1977,0.7191
Congo,COG,1978,0.54170007
Congo,COG,1979,0.66
Congo,COG,1980,0.55570006
Congo,COG,1981,0.5271
Congo,COG,1982,0.59330004
Congo,COG,1983,0.37810004
Congo,COG,1984,0.4438
Congo,COG,1985,0.4393
Congo,COG,1986,0.3589
Congo,COG,1987,0.32000002
Congo,COG,1988,0.2839
Congo,COG,1989,0.36910003
Congo,COG,1990,0.41110003
Congo,COG,1991,0.38410002
Congo,COG,1992,0.39110002
Congo,COG,1993,0.39020002
Congo,COG,1994,0.37470004
Congo,COG,1995,0.40440002
Congo,COG,1996,0.3097
Congo,COG,1997,0.3233
Congo,COG,1998,0.32760003
Congo,COG,1999,0.3
Congo,COG,2000,0.3
Congo,COG,2001,0.3
Congo,COG,2002,0.30040002
Congo,COG,2003,0.303
Congo,COG,2004,0.29420003
Congo,COG,2005,0.26670003
Congo,COG,2006,0.26670003
Congo,COG,2007,0.2593
Congo,COG,2008,0.3433
Congo,COG,2009,0.26670003
Congo,COG,2010,0.2613
Congo,COG,2011,0.27240002
Congo,COG,2012,0.2755
Congo,COG,2013,0.2736
Congo,COG,2014,0.27770004
Congo,COG,2015,0.28
Congo,COG,2016,0.34550002
Congo,COG,2017,0.29170004
Congo,COG,2018,0.27310002
Congo,COG,2019,0.2727
Congo,COG,2020,0.2803
Congo,COG,2021,0.28440002
Congo,COG,2022,0.2842
Congo,COG,2023,0.28410003
Costa Rica,CRI,1961,0.3655
Costa Rica,CRI,1962,0.4214
Costa Rica,CRI,1963,0.35670003
Costa Rica,CRI,1964,0.34
Costa Rica,CRI,1965,0.2533
Costa Rica,CRI,1966,0.31
Costa Rica,CRI,1967,0.24000001
Costa Rica,CRI,1968,0.28
Costa Rica,CRI,1969,0.15380001
Costa Rica,CRI,1970,0.14
Costa Rica,CRI,1971,0.24330002
Costa Rica,CRI,1972,0.2778
Costa Rica,CRI,1973,0.2933
Costa Rica,CRI,1974,0.2915
Costa Rica,CRI,1975,0.36560002
Costa Rica,CRI,1976,0.33670002
Costa Rica,CRI,1977,0.38470003
Costa Rica,CRI,1978,0.34600002
Costa Rica,CRI,1979,0.34550002
Costa Rica,CRI,1980,0.3291
Costa Rica,CRI,1981,0.3156
Costa Rica,CRI,1982,0.2954
Costa Rica,CRI,1983,0.23750001
Costa Rica,CRI,1984,0.3905
Costa Rica,CRI,1985,0.3599
Costa Rica,CRI,1986,0.3023
Costa Rica,CRI,1987,0.2485
Costa Rica,CRI,1988,0.18930002
Costa Rica,CRI,1989,0.24260002
Costa Rica,CRI,1990,0.2009
Costa Rica,CRI,1991,0.22670001
Costa Rica,CRI,1992,0.2222
Costa Rica,CRI,1993,0.23330002
Costa Rica,CRI,1994,0.1667
Costa Rica,CRI,1995,0.1667
Costa Rica,CRI,1996,0.1667
Costa Rica,CRI,1997,0.36360002
Costa Rica,CRI,1998,0.42450002
Costa Rica,CRI,1999,0.24460001
Costa Rica,CRI,2000,0.19940001
Costa Rica,CRI,2001,0.19940001
Costa Rica,CRI,2002,0.19940001
Costa Rica,CRI,2003,0.19940001
Costa Rica,CRI,2004,0.19940001
Costa Rica,CRI,2005,0.114300005
Costa Rica,CRI,2006,0.11780001
Costa Rica,CRI,2007,0.12380001
Costa Rica,CRI,2008,0.1322
Costa Rica,CRI,2009,0.14500001
Costa Rica,CRI,2010,0.1464
Costa Rica,CRI,2011,0.14980002
Costa Rica,CRI,2012,0.15020001
Costa Rica,CRI,2013,0.15020001
Costa Rica,CRI,2014,0.1474
Costa Rica,CRI,2015,0.13360001
Costa Rica,CRI,2016,0.16250001
Costa Rica,CRI,2017,0.13630001
Costa Rica,CRI,2018,0.1266
Costa Rica,CRI,2019,0.127
Costa Rica,CRI,2020,0.1299
Costa Rica,CRI,2021,0.1316
Costa Rica,CRI,2022,0.1298
Costa Rica,CRI,2023,0.1279
Cote d'Ivoire,CIV,1961,0.3269
Cote d'Ivoire,CIV,1962,0.39710003
Cote d'Ivoire,CIV,1963,0.39380002
Cote d'Ivoire,CIV,1964,0.45150003
Cote d'Ivoire,CIV,1965,0.37240002
Cote d'Ivoire,CIV,1966,0.43660003
Cote d'Ivoire,CIV,1967,0.40960002
Cote d'Ivoire,CIV,1968,0.38930002
Cote d'Ivoire,CIV,1969,0.46720004
Cote d'Ivoire,CIV,1970,0.44310004
Cote d'Ivoire,CIV,1971,0.5341
Cote d'Ivoire,CIV,1972,0.42100003
Cote d'Ivoire,CIV,1973,0.41960004
Cote d'Ivoire,CIV,1974,0.51280004
Cote d'Ivoire,CIV,1975,0.46410003
Cote d'Ivoire,CIV,1976,0.44170004
Cote d'Ivoire,CIV,1977,0.43500003
Cote d'Ivoire,CIV,1978,0.43020004
Cote d'Ivoire,CIV,1979,0.5069
Cote d'Ivoire,CIV,1980,0.49870002
Cote d'Ivoire,CIV,1981,0.5156
Cote d'Ivoire,CIV,1982,0.37820002
Cote d'Ivoire,CIV,1983,0.43150002
Cote d'Ivoire,CIV,1984,0.5493
Cote d'Ivoire,CIV,1985,0.50470006
Cote d'Ivoire,CIV,1986,0.52030003
Cote d'Ivoire,CIV,1987,0.5382
Cote d'Ivoire,CIV,1988,0.53120005
Cote d'Ivoire,CIV,1989,0.5684
Cote d'Ivoire,CIV,1990,0.5155
Cote d'Ivoire,CIV,1991,0.5416
Cote d'Ivoire,CIV,1992,0.56070006
Cote d'Ivoire,CIV,1993,0.5637
Cote d'Ivoire,CIV,1994,0.5391
Cote d'Ivoire,CIV,1995,0.5895
Cote d'Ivoire,CIV,1996,0.60170007
Cote d'Ivoire,CIV,1997,0.61390007
Cote d'Ivoire,CIV,1998,0.66730005
Cote d'Ivoire,CIV,1999,0.6121
Cote d'Ivoire,CIV,2000,0.7006
Cote d'Ivoire,CIV,2001,0.6821
Cote d'Ivoire,CIV,2002,0.67270005
Cote d'Ivoire,CIV,2003,0.6758
Cote d'Ivoire,CIV,2004,0.68640006
Cote d'Ivoire,CIV,2005,0.58640003
Cote d'Ivoire,CIV,2006,0.6176
Cote d'Ivoire,CIV,2007,0.5184001
Cote d'Ivoire,CIV,2008,0.6011
Cote d'Ivoire,CIV,2009,0.5621
Cote d'Ivoire,CIV,2010,0.5711
Cote d'Ivoire,CIV,2011,0.5628
Cote d'Ivoire,CIV,2012,0.5411
Cote d'Ivoire,CIV,2013,0.53050005
Cote d'Ivoire,CIV,2014,0.531
Cote d'Ivoire,CIV,2015,0.51940006
Cote d'Ivoire,CIV,2016,0.51570004
Cote d'Ivoire,CIV,2017,0.51070005
Cote d'Ivoire,CIV,2018,0.51890004
Cote d'Ivoire,CIV,2019,0.51870006
Cote d'Ivoire,CIV,2020,0.5105
Cote d'Ivoire,CIV,2021,0.50460005
Cote d'Ivoire,CIV,2022,0.50020003
Cote d'Ivoire,CIV,2023,0.49620003
Cuba,CUB,1961,0.2
Cuba,CUB,1962,0.19100001
Cuba,CUB,1963,0.1864
Cuba,CUB,1964,0.172
Cuba,CUB,1965,0.1958
Cuba,CUB,1966,0.1835
Cuba,CUB,1967,0.16210002
Cuba,CUB,1968,0.1763
Cuba,CUB,1969,0.1402
Cuba,CUB,1970,0.14780001
Cuba,CUB,1971,0.15030001
Cuba,CUB,1972,0.15830001
Cuba,CUB,1973,0.1585
Cuba,CUB,1974,0.1559
Cuba,CUB,1975,0.1564
Cuba,CUB,1976,0.15550001
Cuba,CUB,1977,0.14780001
Cuba,CUB,1978,0.1569
Cuba,CUB,1979,0.15470001
Cuba,CUB,1980,0.11840001
Cuba,CUB,1981,0.15630001
Cuba,CUB,1982,0.18050002
Cuba,CUB,1983,0.1904
Cuba,CUB,1984,0.21090001
Cuba,CUB,1985,0.21440001
Cuba,CUB,1986,0.24170001
Cuba,CUB,1987,0.23200001
Cuba,CUB,1988,0.25670004
Cuba,CUB,1989,0.29590002
Cuba,CUB,1990,0.2876
Cuba,CUB,1991,0.24960002
Cuba,CUB,1992,0.3415
Cuba,CUB,1993,0.19770001
Cuba,CUB,1994,0.1494
Cuba,CUB,1995,0.24160002
Cuba,CUB,1996,0.21750002
Cuba,CUB,1997,0.1762
Cuba,CUB,1998,0.26500002
Cuba,CUB,1999,0.22910002
Cuba,CUB,2000,0.4074
Cuba,CUB,2001,0.45290002
Cuba,CUB,2002,0.19730002
Cuba,CUB,2003,0.22730002
Cuba,CUB,2004,0.31920004
Cuba,CUB,2005,0.50990003
Cuba,CUB,2006,0.5301
Cuba,CUB,2007,0.5
Cuba,CUB,2008,0.28950003
Cuba,CUB,2009,0.2725
Cuba,CUB,2010,0.33420002
Cuba,CUB,2011,0.293
Cuba,CUB,2012,0.4823
Cuba,CUB,2013,0.33120003
Cuba,CUB,2014,0.5266
Cuba,CUB,2015,0.3695
Cuba,CUB,2016,0.49330002
Cuba,CUB,2017,0.0966
Cuba,CUB,2018,0.2569
Cuba,CUB,2019,0.55700004
Cuba,CUB,2020,0.5737
Cuba,CUB,2021,0.55420005
Cuba,CUB,2022,0.56850004
Cuba,CUB,2023,0.50310004
Democratic Republic of Congo,COD,1961,0.38670003
Democratic Republic of Congo,COD,1962,0.43330002
Democratic Republic of Congo,COD,1963,0.37330002
Democratic Republic of Congo,COD,1964,0.3429
Democratic Republic of Congo,COD,1965,0.30710003
Democratic Republic of Congo,COD,1966,0.3533
Democratic Republic of Congo,COD,1967,0.32670003
Democratic Republic of Congo,COD,1968,0.3
Democratic Republic of Congo,COD,1969,0.3063
Democratic Republic of Congo,COD,1970,0.287
Democratic Republic of Congo,COD,1971,0.29720002
Democratic Republic of Congo,COD,1972,0.3095
Democratic Republic of Congo,COD,1973,0.27940002
Democratic Republic of Congo,COD,1974,0.2551
Democratic Republic of Congo,COD,1975,0.26500002
Democratic Republic of Congo,COD,1976,0.26870003
Democratic Republic of Congo,COD,1977,0.2626
Democratic Republic of Congo,COD,1978,0.2194
Democratic Republic of Congo,COD,1979,0.28640002
Democratic Republic of Congo,COD,1980,0.2878
Democratic Republic of Congo,COD,1981,0.2139
Democratic Republic of Congo,COD,1982,0.1982
Democratic Republic of Congo,COD,1983,0.19280002
Democratic Republic of Congo,COD,1984,0.19160001
Democratic Republic of Congo,COD,1985,0.19360001
Democratic Republic of Congo,COD,1986,0.2903
Democratic Republic of Congo,COD,1987,0.291
Democratic Republic of Congo,COD,1988,0.3316
Democratic Republic of Congo,COD,1989,0.33020002
Democratic Republic of Congo,COD,1990,0.33010003
Democratic Republic of Congo,COD,1991,0.3305
Democratic Republic of Congo,COD,1992,0.32000002
Democratic Republic of Congo,COD,1993,0.31050003
Democratic Republic of Congo,COD,1994,0.3019
Democratic Republic of Congo,COD,1995,0.2904
Democratic Republic of Congo,COD,1996,0.284
Democratic Republic of Congo,COD,1997,0.29000002
Democratic Republic of Congo,COD,1998,0.2985
Democratic Republic of Congo,COD,1999,0.2854
Democratic Republic of Congo,COD,2000,0.303
Democratic Republic of Congo,COD,2001,0.3005
Democratic Republic of Congo,COD,2002,0.3
Democratic Republic of Congo,COD,2003,0.3
Democratic Republic of Congo,COD,2004,0.3
Democratic Republic of Congo,COD,2005,0.3
Democratic Republic of Congo,COD,2006,0.3
Democratic Republic of Congo,COD,2007,0.30220002
Democratic Republic of Congo,COD,2008,0.3
Democratic Republic of Congo,COD,2009,0.3
Democratic Republic of Congo,COD,2010,0.30010003
Democratic Republic of Congo,COD,2011,0.294
Democratic Republic of Congo,COD,2012,0.28770003
Democratic Republic of Congo,COD,2013,0.28220004
Democratic Republic of Congo,COD,2014,0.3664
Democratic Republic of Congo,COD,2015,0.41200003
Democratic Republic of Congo,COD,2016,0.68
Democratic Republic of Congo,COD,2017,0.48610002
Democratic Republic of Congo,COD,2018,0.45160002
Democratic Republic of Congo,COD,2019,0.53920007
Democratic Republic of Congo,COD,2020,0.48550004
Democratic Republic of Congo,COD,2021,0.5059
Democratic Republic of Congo,COD,2022,0.5171
Democratic Republic of Congo,COD,2023,0.5283
Dominica,DMA,1961,0.4
Dominica,DMA,1962,0.2
Dominica,DMA,1963,0.4
Dominica,DMA,1964,0.4
Dominica,DMA,1965,0.25
Dominica,DMA,1966,0.25
Dominica,DMA,1967,0.25
Dominica,DMA,1968,0.25
Dominica,DMA,1969,0.25
Dominica,DMA,1970,0.25
Dominica,DMA,1971,0.25
Dominica,DMA,1972,0.3
Dominica,DMA,1973,0.28570002
Dominica,DMA,1974,0.3125
Dominica,DMA,1975,0.3053
Dominica,DMA,1976,0.32000002
Dominica,DMA,1977,0.335
Dominica,DMA,1978,0.30650002
Dominica,DMA,1979,0.32920003
Dominica,DMA,1980,0.32920003
Dominica,DMA,1981,0.32920003
Dominica,DMA,1982,0.3393
Dominica,DMA,1983,0.1897
Dominica,DMA,1984,0.16550002
Dominica,DMA,1985,0.1517
Dominica,DMA,1986,0.112500004
Dominica,DMA,1987,0.09690001
Dominica,DMA,1988,0.0706
Dominica,DMA,1989,0.0775
Dominica,DMA,1990,0.092700005
Dominica,DMA,1991,0.086500004
Dominica,DMA,1992,0.0869
Dominica,DMA,1993,0.075
Dominica,DMA,1994,0.0932
Dominica,DMA,1995,0.0775
Dominica,DMA,1996,0.076900005
Dominica,DMA,1997,0.0885
Dominica,DMA,1998,0.0825
Dominica,DMA,1999,0.0952
Dominica,DMA,2000,0.086100005
Dominica,DMA,2001,0.0877
Dominica,DMA,2002,0.0892
Dominica,DMA,2003,0.09080001
Dominica,DMA,2004,0.0922
Dominica,DMA,2005,0.093600005
Dominica,DMA,2006,0.094900005
Dominica,DMA,2007,0.096200004
Dominica,DMA,2008,0.09730001
Dominica,DMA,2009,0.101900004
Dominica,DMA,2010,0.0921
Dominica,DMA,2011,0.09240001
Dominica,DMA,2012,0.092700005
Dominica,DMA,2013,0.093
Dominica,DMA,2014,0.09330001
Dominica,DMA,2015,0.0935
Dominica,DMA,2016,0.0937
Dominica,DMA,2017,0.09380001
Dominica,DMA,2018,0.0937
Dominica,DMA,2019,0.0939
Dominica,DMA,2020,0.094000004
Dominica,DMA,2021,0.09330001
Dominica,DMA,2022,0.09330001
Dominica,DMA,2023,0.09330001
Dominican Republic,DOM,1961,0.46470004
Dominican Republic,DOM,1962,0.44310004
Dominican Republic,DOM,1963,0.47540003
Dominican Republic,DOM,1964,0.51530004
Dominican Republic,DOM,1965,0.3571
Dominican Republic,DOM,1966,0.37320003
Dominican Republic,DOM,1967,0.3454
Dominican Republic,DOM,1968,0.36350003
Dominican Republic,DOM,1969,0.3689
Dominican Republic,DOM,1970,0.36020002
Dominican Republic,DOM,1971,0.36
Dominican Republic,DOM,1972,0.3549
Dominican Republic,DOM,1973,0.35900003
Dominican Republic,DOM,1974,0.35790002
Dominican Republic,DOM,1975,0.35000002
Dominican Republic,DOM,1976,0.3499
Dominican Republic,DOM,1977,0.35000002
Dominican Republic,DOM,1978,0.39180002
Dominican Republic,DOM,1979,0.35960004
Dominican Republic,DOM,1980,0.2998
Dominican Republic,DOM,1981,0.3291
Dominican Republic,DOM,1982,0.2587
Dominican Republic,DOM,1983,0.3059
Dominican Republic,DOM,1984,0.34080002
Dominican Republic,DOM,1985,0.294
Dominican Republic,DOM,1986,0.2853
Dominican Republic,DOM,1987,0.24060002
Dominican Republic,DOM,1988,0.31910002
Dominican Republic,DOM,1989,0.409
Dominican Republic,DOM,1990,0.35670003
Dominican Republic,DOM,1991,0.40110004
Dominican Republic,DOM,1992,0.4163
Dominican Republic,DOM,1993,0.44610003
Dominican Republic,DOM,1994,0.4928
Dominican Republic,DOM,1995,0.38760003
Dominican Republic,DOM,1996,0.45970005
Dominican Republic,DOM,1997,0.3703
Dominican Republic,DOM,1998,0.38700002
Dominican Republic,DOM,1999,0.23670001
Dominican Republic,DOM,2000,0.2422
Dominican Republic,DOM,2001,0.35700002
Dominican Republic,DOM,2002,0.36150002
Dominican Republic,DOM,2003,0.37120003
Dominican Republic,DOM,2004,0.37620002
Dominican Republic,DOM,2005,0.20470001
Dominican Republic,DOM,2006,0.29970002
Dominican Republic,DOM,2007,0.27510002
Dominican Republic,DOM,2008,0.29560003
Dominican Republic,DOM,2009,0.3589
Dominican Republic,DOM,2010,0.38070002
Dominican Republic,DOM,2011,0.3543
Dominican Republic,DOM,2012,0.4785
Dominican Republic,DOM,2013,0.45060003
Dominican Republic,DOM,2014,0.46320003
Dominican Republic,DOM,2015,0.50020003
Dominican Republic,DOM,2016,0.53830004
Dominican Republic,DOM,2017,0.5737
Dominican Republic,DOM,2018,0.5612
Dominican Republic,DOM,2019,0.50420004
Dominican Republic,DOM,2020,0.44910002
Dominican Republic,DOM,2021,0.4544
Dominican Republic,DOM,2022,0.4544
Dominican Republic,DOM,2023,0.4539
East Timor,TLS,1961,0.1333
East Timor,TLS,1962,0.1333
East Timor,TLS,1963,0.1333
East Timor,TLS,1964,0.1333
East Timor,TLS,1965,0.1333
East Timor,TLS,1966,0.1333
East Timor,TLS,1967,0.1333
East Timor,TLS,1968,0.1333
East Timor,TLS,1969,0.1333
East Timor,TLS,1970,0.1333
East Timor,TLS,1971,0.1333
East Timor,TLS,1972,0.1333
East Timor,TLS,1973,0.1333
East Timor,TLS,1974,0.1333
East Timor,TLS,1975,0.1333
East Timor,TLS,1976,0.1333
East Timor,TLS,1977,0.1333
East Timor,TLS,1978,0.1333
East Timor,TLS,1979,0.1333
East Timor,TLS,1980,0.1333
East Timor,TLS,1981,0.1333
East Timor,TLS,1982,0.1333
East Timor,TLS,1983,0.1333
East Timor,TLS,1984,0.1333
East Timor,TLS,1985,0.122200005
East Timor,TLS,1986,0.11000001
East Timor,TLS,1987,0.125
East Timor,TLS,1988,0.1
East Timor,TLS,1989,0.1
East Timor,TLS,1990,0.10880001
East Timor,TLS,1991,0.0807
East Timor,TLS,1992,0.23200001
East Timor,TLS,1993,0.2424
East Timor,TLS,1994,0.0904
East Timor,TLS,1995,0.15260002
East Timor,TLS,1996,0.0741
East Timor,TLS,1997,0.053700004
East Timor,TLS,1998,0.060000002
East Timor,TLS,1999,0.091400005
East Timor,TLS,2000,0.0912
East Timor,TLS,2001,0.091000006
East Timor,TLS,2002,0.09080001
East Timor,TLS,2003,0.090500005
East Timor,TLS,2004,0.0907
East Timor,TLS,2005,0.0937
East Timor,TLS,2006,0.0944
East Timor,TLS,2007,0.0951
East Timor,TLS,2008,0.0957
East Timor,TLS,2009,0.09640001
East Timor,TLS,2010,0.097100005
East Timor,TLS,2011,0.0977
East Timor,TLS,2012,0.098400004
East Timor,TLS,2013,0.11190001
East Timor,TLS,2014,0.09380001
East Timor,TLS,2015,0.094500005
East Timor,TLS,2016,0.104
East Timor,TLS,2017,0.10180001
East Timor,TLS,2018,0.1
East Timor,TLS,2019,0.101900004
East Timor,TLS,2020,0.10130001
East Timor,TLS,2021,0.101100005
East Timor,TLS,2022,0.1014
East Timor,TLS,2023,0.1012
Eastern Africa (FAO),,1961,0.2924
Eastern Africa (FAO),,1962,0.22110002
Eastern Africa (FAO),,1963,0.17160001
Eastern Africa (FAO),,1964,0.1879
Eastern Africa (FAO),,1965,0.18960002
Eastern Africa (FAO),,1966,0.2037
Eastern Africa (FAO),,1967,0.23040001
Eastern Africa (FAO),,1968,0.2515
Eastern Africa (FAO),,1969,0.2643
Eastern Africa (FAO),,1970,0.2858
Eastern Africa (FAO),,1971,0.2698
Eastern Africa (FAO),,1972,0.33490002
Eastern Africa (FAO),,1973,0.33320004
Eastern Africa (FAO),,1974,0.35820004
Eastern Africa (FAO),,1975,0.33490002
Eastern Africa (FAO),,1976,0.35570002
Eastern Africa (FAO),,1977,0.3123
Eastern Africa (FAO),,1978,0.3409
Eastern Africa (FAO),,1979,0.3125
Eastern Africa (FAO),,1980,0.29610002
Eastern Africa (FAO),,1981,0.3058
Eastern Africa (FAO),,1982,0.32020003
Eastern Africa (FAO),,1983,0.33370003
Eastern Africa (FAO),,1984,0.45910004
Eastern Africa (FAO),,1985,0.31080002
Eastern Africa (FAO),,1986,0.3298
Eastern Africa (FAO),,1987,0.42070004
Eastern Africa (FAO),,1988,0.43940002
Eastern Africa (FAO),,1989,0.38960004
Eastern Africa (FAO),,1990,0.3314
Eastern Africa (FAO),,1991,0.32320002
Eastern Africa (FAO),,1992,0.3824
Eastern Africa (FAO),,1993,0.43150002
Eastern Africa (FAO),,1994,0.3235
Eastern Africa (FAO),,1995,0.4368
Eastern Africa (FAO),,1996,0.44060004
Eastern Africa (FAO),,1997,0.4628
Eastern Africa (FAO),,1998,0.462
Eastern Africa (FAO),,1999,0.49870002
Eastern Africa (FAO),,2000,0.4878
Eastern Africa (FAO),,2001,0.48060003
Eastern Africa (FAO),,2002,0.48400003
Eastern Africa (FAO),,2003,0.5005
Eastern Africa (FAO),,2004,0.51900005
Eastern Africa (FAO),,2005,0.54920006
Eastern Africa (FAO),,2006,0.51350003
Eastern Africa (FAO),,2007,0.49100003
Eastern Africa (FAO),,2008,0.48510003
Eastern Africa (FAO),,2009,0.48920003
Eastern Africa (FAO),,2010,0.5123
Eastern Africa (FAO),,2011,0.48350003
Eastern Africa (FAO),,2012,0.5115
Eastern Africa (FAO),,2013,0.49440002
Eastern Africa (FAO),,2014,0.5357
Eastern Africa (FAO),,2015,0.58390003
Eastern Africa (FAO),,2016,0.5718
Eastern Africa (FAO),,2017,0.56350005
Eastern Africa (FAO),,2018,0.5746
Eastern Africa (FAO),,2019,0.5565
Eastern Africa (FAO),,2020,0.59550005
Eastern Africa (FAO),,2021,0.5921
Eastern Africa (FAO),,2022,0.5939
Eastern Africa (FAO),,2023,0.6316
Ecuador,ECU,1961,0.20050001
Ecuador,ECU,1962,0.2014
Ecuador,ECU,1963,0.19690001
Ecuador,ECU,1964,0.2319
Ecuador,ECU,1965,0.2079
Ecuador,ECU,1966,0.282
Ecuador,ECU,1967,0.30620003
Ecuador,ECU,1968,0.38920003
Ecuador,ECU,1969,0.21020001
Ecuador,ECU,1970,0.23470001
Ecuador,ECU,1971,0.32320002
Ecuador,ECU,1972,0.3111
Ecuador,ECU,1973,0.2974
Ecuador,ECU,1974,0.41060004
Ecuador,ECU,1975,0.32790002
Ecuador,ECU,1976,0.28410003
Ecuador,ECU,1977,0.303
Ecuador,ECU,1978,0.25100002
Ecuador,ECU,1979,0.28670004
Ecuador,ECU,1980,0.33800003
Ecuador,ECU,1981,0.298
Ecuador,ECU,1982,0.35000002
Ecuador,ECU,1983,0.1667
Ecuador,ECU,1984,0.29050002
Ecuador,ECU,1985,0.45600003
Ecuador,ECU,1986,0.2755
Ecuador,ECU,1987,0.18510002
Ecuador,ECU,1988,0.2613
Ecuador,ECU,1989,0.2527
Ecuador,ECU,1990,0.2944
Ecuador,ECU,1991,0.2921
Ecuador,ECU,1992,0.2874
