"Country","Code","Year","Production (tonnes)","Yield (tonnes/hectare)","prediction"
"Guyana","GUY",1999,260.68,0.3289,"Normal"
"Guyana","GUY",2000,261,0.33490002,"Normal"
"Guyana","GUY",2001,261,0.3409,"Normal"
"Guyana","GUY",2002,260,0.3468,"Normal"
"Guyana","GUY",2003,263.39,0.3526,"Normal"
"Guyana","GUY",2004,271.37,0.358,"Normal"
"Guyana","GUY",2005,283.23,0.3628,"Normal"
"Guyana","GUY",2006,298.2,0.36760002,"Normal"
"Guyana","GUY",2007,322.32,0.37240002,"Normal"
"Guyana","GUY",2008,343.04,0.37720004,"Normal"
"Guyana","GUY",2009,364.84,0.38200003,"Normal"
"Guyana","GUY",2010,387.08,0.38680002,"Normal"
"Guyana","GUY",2011,409.06,0.3916,"Normal"
"Guyana","GUY",2012,430,0.40190002,"Normal"
"Guyana","GUY",2013,450,0.40910003,"Normal"
"Guyana","GUY",2014,469.96,0.40710002,"Normal"
"Guyana","GUY",2015,493.87,0.4108,"Normal"
"Guyana","GUY",2016,471.28,0.409,"Normal"
"Guyana","GUY",2017,480.26,0.4153,"Normal"
"Guyana","GUY",2018,482.61,0.4213,"Normal"
"Guyana","GUY",2019,486.9,0.4258,"Normal"
"Guyana","GUY",2020,483.26,0.4208,"Normal"
"Guyana","GUY",2021,484.26,0.42260003,"Normal"
"Guyana","GUY",2022,484.8,0.423,"Normal"
"Guyana","GUY",2023,484.1,0.42210004,"Normal"
"Haiti","HTI",1961,2500,0.5556,"Normal"
"Haiti","HTI",1962,2500,0.5556,"Normal"
"Haiti","HTI",1963,2800,0.56,"Normal"
"Haiti","HTI",1964,2800,0.56,"Normal"
"Haiti","HTI",1965,3000,0.5556,"Normal"
"Haiti","HTI",1966,2500,0.5556,"Normal"
"Haiti","HTI",1967,2700,0.5625,"Normal"
"Haiti","HTI",1968,2500,0.5556,"Normal"
"Haiti","HTI",1969,2700,0.5625,"Normal"
"Haiti","HTI",1970,2900,0.5273,"Normal"
"Haiti","HTI",1971,3100,0.5,"Normal"
"Haiti","HTI",1972,3300,0.5,"Normal"
"Haiti","HTI",1973,3500,0.5,"Normal"
"Haiti","HTI",1974,3500,0.5,"Normal"
"Haiti","HTI",1975,3000,0.5,"Normal"
"Haiti","HTI",1976,3000,0.5,"Normal"
"Haiti","HTI",1977,3000,0.5,"Normal"
"Haiti","HTI",1978,4000,0.5,"Normal"
"Haiti","HTI",1979,4000,0.5,"Normal"
"Haiti","HTI",1980,2500,0.5,"Normal"
"Haiti","HTI",1981,3000,0.5,"Normal"
"Haiti","HTI",1982,4490,0.49890003,"Normal"
"Haiti","HTI",1983,4600,0.51110005,"Normal"
"Haiti","HTI",1984,4710,0.5233,"Normal"
"Haiti","HTI",1985,5055,0.5055,"Normal"
"Haiti","HTI",1986,5886,0.49050003,"Normal"
"Haiti","HTI",1987,5189,0.51890004,"Normal"
"Haiti","HTI",1988,2964,0.49400002,"Normal"
"Haiti","HTI",1989,5000,0.5,"Normal"
"Haiti","HTI",1990,5100,0.50310004,"Normal"
"Haiti","HTI",1991,3000,0.46150002,"Normal"
"Haiti","HTI",1992,3000,0.45940003,"Normal"
"Haiti","HTI",1993,5000,0.45450002,"Normal"
"Haiti","HTI",1994,6000,0.46150002,"Normal"
"Haiti","HTI",1995,6500,0.4643,"Normal"
"Haiti","HTI",1996,4200,0.46670005,"Normal"
"Haiti","HTI",1997,4217.27,0.47270003,"Normal"
"Haiti","HTI",1998,4500,0.47890002,"Normal"
"Haiti","HTI",1999,4636.1,0.48630002,"Normal"
"Haiti","HTI",2000,4500,0.5,"Normal"
"Haiti","HTI",2001,4300,0.4778,"Normal"
"Haiti","HTI",2002,4950,0.49010003,"Normal"
"Haiti","HTI",2003,4950,0.48830003,"Normal"
"Haiti","HTI",2004,4800,0.4898,"Normal"
"Haiti","HTI",2005,4800,0.4878,"Normal"
"Haiti","HTI",2006,6000,0.4878,"Normal"
"Haiti","HTI",2007,8500,0.48850003,"Normal"
"Haiti","HTI",2008,8000,0.4878,"Normal"
"Haiti","HTI",2009,8535.53,0.48820004,"Normal"
"Haiti","HTI",2010,9353.49,0.48850003,"Normal"
"Haiti","HTI",2011,10334.2,0.48660004,"Normal"
"Haiti","HTI",2012,11464.33,0.4864,"Normal"
"Haiti","HTI",2013,12724,0.48630002,"Normal"
"Haiti","HTI",2014,14632.6,0.48810002,"Normal"
"Haiti","HTI",2015,15836.88,0.48900002,"Normal"
"Haiti","HTI",2016,14397.83,0.48790002,"Normal"
"Haiti","HTI",2017,2500,0.48880002,"Normal"
"Haiti","HTI",2018,3300,0.4898,"Normal"
"Haiti","HTI",2019,4000,0.48970005,"Normal"
"Haiti","HTI",2020,2000,0.48970005,"Normal"
"Haiti","HTI",2021,1500,0.48830003,"Normal"
"Haiti","HTI",2022,2500,0.48830003,"Normal"
"Haiti","HTI",2023,2500,0.48830003,"Normal"
"Honduras","HND",1961,163,0.7799001,"Normal"
"Honduras","HND",1962,149,0.776,"Normal"
"Honduras","HND",1963,197,0.78490007,"Normal"
"Honduras","HND",1964,203,0.7778,"Normal"
"Honduras","HND",1965,211,0.77570003,"Normal"
"Honduras","HND",1966,223,0.77970004,"Normal"
"Honduras","HND",1967,276,0.7841,"Normal"
"Honduras","HND",1968,274,0.7851,"Normal"
"Honduras","HND",1969,294,0.7798,"Normal"
"Honduras","HND",1970,300,1,"Normal"
"Honduras","HND",1971,300,1,"Normal"
"Honduras","HND",1972,300,1,"Normal"
"Honduras","HND",1973,300,1,"Normal"
"Honduras","HND",1974,300,1,"Normal"
"Honduras","HND",1975,300,1,"Normal"
"Honduras","HND",1976,300,1,"Normal"
"Honduras","HND",1977,500,1,"Normal"
"Honduras","HND",1978,500,1,"Normal"
"Honduras","HND",1979,500,1,"Normal"
"Honduras","HND",1980,500,1,"Normal"
"Honduras","HND",1981,500,1,"Normal"
"Honduras","HND",1982,1000,1,"Normal"
"Honduras","HND",1983,1100,1.1,"Normal"
"Honduras","HND",1984,1600,1,"Normal"
"Honduras","HND",1985,1700,1,"Normal"
"Honduras","HND",1986,2000,1,"Normal"
"Honduras","HND",1987,2300,1,"Normal"
"Honduras","HND",1988,1900,1,"Normal"
"Honduras","HND",1989,2700,0.41540003,"Normal"
"Honduras","HND",1990,2700,0.4083,"Normal"
"Honduras","HND",1991,3300,0.41250002,"Normal"
"Honduras","HND",1992,2700,0.41540003,"Normal"
"Honduras","HND",1993,3656,0.42020002,"Normal"
"Honduras","HND",1994,3000,0.41670004,"Normal"
"Honduras","HND",1995,2400,0.42110002,"Normal"
"Honduras","HND",1996,2700,0.41540003,"Normal"
"Honduras","HND",1997,1700,0.4146,"Normal"
"Honduras","HND",1998,2700,0.41540003,"Normal"
"Honduras","HND",1999,2300,0.41820005,"Normal"
"Honduras","HND",2000,2000,0.41670004,"Normal"
"Honduras","HND",2001,2000,0.6046,"Normal"
"Honduras","HND",2002,2000,0.79370004,"Normal"
"Honduras","HND",2003,2000,0.8006,"Normal"
"Honduras","HND",2004,2000,0.80480003,"Normal"
"Honduras","HND",2005,2000,0.8143,"Normal"
"Honduras","HND",2006,2000,0.8,"Normal"
"Honduras","HND",2007,361,0.5957,"Normal"
"Honduras","HND",2008,800,0.57140005,"Normal"
"Honduras","HND",2009,1350,0.40860003,"Normal"
"Honduras","HND",2010,1126,0.544,"Normal"
"Honduras","HND",2011,1499,0.49770004,"Normal"
"Honduras","HND",2012,1065,0.6416,"Normal"
"Honduras","HND",2013,965.21,0.63560003,"Normal"
"Honduras","HND",2014,1400,0.31820002,"Normal"
"Honduras","HND",2015,1500,0.3409,"Normal"
"Honduras","HND",2016,965,0.21930002,"Normal"
"Honduras","HND",2017,1100,0.24440001,"Normal"
"Honduras","HND",2018,1500,0.32610002,"Normal"
"Honduras","HND",2019,1000,0.32590002,"Normal"
"Honduras","HND",2020,2000,0.22380002,"Normal"
"Honduras","HND",2021,2000,0.2633,"Normal"
"Honduras","HND",2022,2000,0.2633,"Normal"
"Honduras","HND",2023,2000,0.2633,"Normal"
"India","IND",1977,300,0.78950006,"Normal"
"India","IND",1978,500,0.79370004,"Normal"
"India","IND",1979,800,0.8,"Normal"
"India","IND",1980,6000,0.3,"Normal"
"India","IND",1981,6000,0.3,"Normal"
"India","IND",1982,6000,0.3,"Normal"
"India","IND",1983,6000,0.3,"Normal"
"India","IND",1984,6000,0.3,"Normal"
"India","IND",1985,6000,0.3,"Normal"
"India","IND",1986,6000,0.3,"Normal"
"India","IND",1987,7000,0.35000002,"Normal"
"India","IND",1988,6000,0.3,"Normal"
"India","IND",1989,6000,0.3,"Normal"
"India","IND",1990,6000,0.3,"Normal"
"India","IND",1991,6000,0.3,"Normal"
"India","IND",1992,6000,0.3,"Normal"
"India","IND",1993,6000,0.3,"Normal"
"India","IND",1994,6742,0.56740004,"Normal"
"India","IND",1995,5772,0.5381,"Normal"
"India","IND",1996,6282,0.53330004,"Normal"
"India","IND",1997,5697,0.45970005,"Normal"
"India","IND",1998,5281,0.43870002,"Normal"
"India","IND",1999,5198,0.41910002,"Normal"
"India","IND",2000,6361,0.393,"Normal"
"India","IND",2001,6540,0.41550002,"Normal"
"India","IND",2002,6780,0.4203,"Normal"
"India","IND",2003,8397,0.3835,"Normal"
"India","IND",2004,9230,0.3669,"Normal"
"India","IND",2005,9250,0.33260003,"Normal"
"India","IND",2006,10175,0.34530002,"Normal"
"India","IND",2007,10180,0.3355,"Normal"
"India","IND",2008,10560,0.33120003,"Normal"
"India","IND",2009,11820,0.34710002,"Normal"
"India","IND",2010,12900,0.2786,"Normal"
"India","IND",2011,14400,0.2549,"Normal"
"India","IND",2012,13000,0.20630002,"Normal"
"India","IND",2013,13000,0.19700001,"Normal"
"India","IND",2014,15000,0.21130002,"Normal"
"India","IND",2015,16000,0.20510001,"Normal"
"India","IND",2016,17000,0.2099,"Normal"
"India","IND",2017,19000,0.2289,"Normal"
"India","IND",2018,20000,0.2247,"Normal"
"India","IND",2019,24000,0.25530002,"Normal"
"India","IND",2020,26000,0.2653,"Normal"
"India","IND",2021,27000,0.2621,"Normal"
"India","IND",2022,28000,0.26420003,"Normal"
"India","IND",2023,30000,0.27520004,"Normal"
"Indonesia","IDN",1961,1031,0.15410002,"Normal"
"Indonesia","IDN",1962,897,0.1216,"Normal"
"Indonesia","IDN",1963,824,0.1237,"Normal"
"Indonesia","IDN",1964,945,0.12330001,"Normal"
"Indonesia","IDN",1965,1110,0.13170001,"Normal"
"Indonesia","IDN",1966,1172,0.15060002,"Normal"
"Indonesia","IDN",1967,1233,0.1344,"Normal"
"Indonesia","IDN",1968,1204,0.1271,"Normal"
"Indonesia","IDN",1969,1763,0.1756,"Normal"
"Indonesia","IDN",1970,1738,0.21440001,"Normal"
"Indonesia","IDN",1971,2009,0.21930002,"Normal"
"Indonesia","IDN",1972,1801,0.16980001,"Normal"
"Indonesia","IDN",1973,1813,0.2254,"Normal"
"Indonesia","IDN",1974,3191,0.36900002,"Normal"
"Indonesia","IDN",1975,3921,0.5316,"Normal"
"Indonesia","IDN",1976,3909,0.44420004,"Normal"
"Indonesia","IDN",1977,4816,0.42970005,"Normal"
"Indonesia","IDN",1978,5496,0.43780002,"Normal"
"Indonesia","IDN",1979,8632,0.5395,"Normal"
"Indonesia","IDN",1980,10284,0.5313,"Normal"
"Indonesia","IDN",1981,13137,0.58390003,"Normal"
"Indonesia","IDN",1982,17260,0.75040007,"Normal"
"Indonesia","IDN",1983,19640,0.6772,"Normal"
"Indonesia","IDN",1984,26502,0.61520004,"Normal"
"Indonesia","IDN",1985,33798,0.99920005,"Normal"
"Indonesia","IDN",1986,34327,0.67800003,"Normal"
"Indonesia","IDN",1987,50199,0.81390005,"Normal"
"Indonesia","IDN",1988,79335,0.7375,"Normal"
"Indonesia","IDN",1989,110509,0.81850004,"Normal"
"Indonesia","IDN",1990,142347,0.8963,"Normal"
"Indonesia","IDN",1991,174899,0.95080006,"Normal"
"Indonesia","IDN",1992,207147,1.0926,"Normal"
"Indonesia","IDN",1993,258059,0.8615,"Normal"
"Indonesia","IDN",1994,241701,0.6731,"Normal"
"Indonesia","IDN",1995,278400,0.74390006,"Normal"
"Indonesia","IDN",1996,350800,0.88000005,"Normal"
"Indonesia","IDN",1997,329700,0.8528,"Normal"
"Indonesia","IDN",1998,456499,1.1323001,"Normal"
"Indonesia","IDN",1999,367475,0.55020005,"Normal"
"Indonesia","IDN",2000,421142,0.5616,"Normal"
"Indonesia","IDN",2001,536804,0.7013,"Normal"
"Indonesia","IDN",2002,619192,0.79700005,"Normal"
"Indonesia","IDN",2003,695361,0.7235,"Normal"
"Indonesia","IDN",2004,691704,0.634,"Normal"
"Indonesia","IDN",2005,748827,0.6416,"Normal"
"Indonesia","IDN",2006,769386,0.84950006,"Normal"
"Indonesia","IDN",2007,740006,0.80090004,"Normal"
"Indonesia","IDN",2008,803593,0.56380004,"Normal"
"Indonesia","IDN",2009,809583,0.5101,"Normal"
"Indonesia","IDN",2010,844626,0.51140004,"Normal"
"Indonesia","IDN",2011,712200,0.41110003,"Normal"
"Indonesia","IDN",2012,740500,0.39960003,"Normal"
"Indonesia","IDN",2013,720900,0.41420004,"Normal"
"Indonesia","IDN",2014,728400,0.42170003,"Normal"
"Indonesia","IDN",2015,593331,0.34710002,"Normal"
"Indonesia","IDN",2016,656817,0.38610002,"Normal"
"Indonesia","IDN",2017,590684,0.35620004,"Normal"
"Indonesia","IDN",2018,767280,0.4763,"Normal"
"Indonesia","IDN",2019,734795,0.47070003,"Normal"
"Indonesia","IDN",2020,720660,0.47760004,"Normal"
"Indonesia","IDN",2021,650611.7,0.45790002,"Normal"
"Indonesia","IDN",2022,650611.7,0.45790002,"Normal"
"Indonesia","IDN",2023,641741,0.45490003,"Normal"
"Jamaica","JAM",1961,2870,0.4003,"Normal"
"Jamaica","JAM",1962,2789,0.38000003,"Normal"
"Jamaica","JAM",1963,2396,0.38030002,"Normal"
"Jamaica","JAM",1964,2733,0.32930002,"Normal"
"Jamaica","JAM",1965,2447,0.40110004,"Normal"
"Jamaica","JAM",1966,2174,0.42630002,"Normal"
"Jamaica","JAM",1967,1642,0.40050003,"Normal"
"Jamaica","JAM",1968,1864,0.48420003,"Normal"
"Jamaica","JAM",1969,1857,0.4823,"Normal"
"Jamaica","JAM",1970,2163,0.40810004,"Normal"
"Jamaica","JAM",1971,1872,0.46800002,"Normal"
"Jamaica","JAM",1972,2378,0.50060004,"Normal"
"Jamaica","JAM",1973,1952,0.4648,"Normal"
"Jamaica","JAM",1974,1618,0.4494,"Normal"
"Jamaica","JAM",1975,1780,0.49440002,"Normal"
"Jamaica","JAM",1976,1646,0.45720002,"Normal"
"Jamaica","JAM",1977,1692,0.47000003,"Normal"
"Jamaica","JAM",1978,1797,0.4923,"Normal"
"Jamaica","JAM",1979,1366,0.4553,"Normal"
"Jamaica","JAM",1980,1752,0.48670003,"Normal"
"Jamaica","JAM",1981,1752,0.48670003,"Normal"
"Jamaica","JAM",1982,2408,0.688,"Normal"
"Jamaica","JAM",1983,2302,0.5004,"Normal"
"Jamaica","JAM",1984,2812,0.6113,"Normal"
"Jamaica","JAM",1985,2380,0.5289,"Normal"
"Jamaica","JAM",1986,2406,0.53470004,"Normal"
"Jamaica","JAM",1987,3186,0.708,"Normal"
"Jamaica","JAM",1988,1549,0.34420002,"Normal"
"Jamaica","JAM",1989,1386,0.30800003,"Normal"
"Jamaica","JAM",1990,2104,0.46120003,"Normal"
"Jamaica","JAM",1991,1750,0.38570002,"Normal"
"Jamaica","JAM",1992,2478,0.38390002,"Normal"
"Jamaica","JAM",1993,2522,0.38200003,"Normal"
"Jamaica","JAM",1994,2576,0.38960004,"Normal"
"Jamaica","JAM",1995,2538,0.3984,"Normal"
"Jamaica","JAM",1996,1407,0.43970004,"Normal"
"Jamaica","JAM",1997,1653,0.44680002,"Normal"
"Jamaica","JAM",1998,1687,0.395,"Normal"
"Jamaica","JAM",1999,1036,0.37,"Normal"
"Jamaica","JAM",2000,1100,0.2973,"Normal"
"Jamaica","JAM",2001,1150,0.41070002,"Normal"
"Jamaica","JAM",2002,1000,0.38500002,"Normal"
"Jamaica","JAM",2003,1150,0.3686,"Normal"
"Jamaica","JAM",2004,1106.12,0.35610002,"Normal"
"Jamaica","JAM",2005,550,0.30560002,"Normal"
"Jamaica","JAM",2006,595,0.33060002,"Normal"
"Jamaica","JAM",2007,1915,0.5471,"Normal"
"Jamaica","JAM",2008,1015,0.2985,"Normal"
"Jamaica","JAM",2009,1108,0.31660002,"Normal"
"Jamaica","JAM",2010,1368,0.36,"Normal"
"Jamaica","JAM",2011,499,0.2495,"Normal"
"Jamaica","JAM",2012,1393,0.36660004,"Normal"
"Jamaica","JAM",2013,997,0.2624,"Normal"
"Jamaica","JAM",2014,1154,0.30370003,"Normal"
"Jamaica","JAM",2015,637,0.30290002,"Normal"
"Jamaica","JAM",2016,726,0.29970002,"Normal"
"Jamaica","JAM",2017,305,0.30150002,"Normal"
"Jamaica","JAM",2018,235,0.2949,"Normal"
"Jamaica","JAM",2019,326,0.28800002,"Normal"
"Jamaica","JAM",2020,193,0.2865,"Normal"
"Jamaica","JAM",2021,211,0.282,"Normal"
"Jamaica","JAM",2022,263.5,0.27740002,"Normal"
"Jamaica","JAM",2023,151.4,0.273,"Normal"
"Liberia","LBR",1961,670,0.1031,"Normal"
"Liberia","LBR",1962,830,0.1277,"Normal"
"Liberia","LBR",1963,1030,0.1585,"Normal"
"Liberia","LBR",1964,1538,0.1619,"Normal"
"Liberia","LBR",1965,1200,0.1412,"Normal"
"Liberia","LBR",1966,1524,0.14510001,"Normal"
"Liberia","LBR",1967,1430,0.143,"Normal"
"Liberia","LBR",1968,2291,0.22910002,"Normal"
"Liberia","LBR",1969,1920,0.21330002,"Normal"
"Liberia","LBR",1970,1621,0.18010001,"Normal"
"Liberia","LBR",1971,2642,0.2244,"Normal"
"Liberia","LBR",1972,3184,0.2274,"Normal"
"Liberia","LBR",1973,2425,0.2425,"Normal"
"Liberia","LBR",1974,3291,0.23510002,"Normal"
"Liberia","LBR",1975,3163,0.33290002,"Normal"
"Liberia","LBR",1976,2513,0.29560003,"Normal"
"Liberia","LBR",1977,2029,0.2205,"Normal"
"Liberia","LBR",1978,4043,0.2527,"Normal"
"Liberia","LBR",1979,3446,0.22970001,"Normal"
"Liberia","LBR",1980,3709,0.23180002,"Normal"
"Liberia","LBR",1981,6728,0.2691,"Normal"
"Liberia","LBR",1982,4600,0.18400002,"Normal"
"Liberia","LBR",1983,5710,0.2284,"Normal"
"Liberia","LBR",1984,6150,0.246,"Normal"
"Liberia","LBR",1985,5000,0.19310002,"Normal"
"Liberia","LBR",1986,4000,0.1544,"Normal"
"Liberia","LBR",1987,3100,0.1054,"Normal"
"Liberia","LBR",1988,3000,0.11580001,"Normal"
"Liberia","LBR",1989,6000,0.2,"Normal"
"Liberia","LBR",1990,2000,0.1429,"Normal"
"Liberia","LBR",1991,500,0.1,"Normal"
"Liberia","LBR",1992,460,0.106000006,"Normal"
"Liberia","LBR",1993,310,0.0775,"Normal"
"Liberia","LBR",1994,365,0.111700006,"Normal"
"Liberia","LBR",1995,700,0.12960002,"Normal"
"Liberia","LBR",1996,700,0.1247,"Normal"
"Liberia","LBR",1997,600,0.120000005,"Normal"
"Liberia","LBR",1998,2000,0.1333,"Normal"
"Liberia","LBR",1999,2000,0.1334,"Normal"
"Liberia","LBR",2000,3100,0.1292,"Normal"
"Liberia","LBR",2001,1000,0.1,"Normal"
"Liberia","LBR",2002,1500,0.13310002,"Normal"
"Liberia","LBR",2003,2500,0.1667,"Normal"
"Liberia","LBR",2004,2500,0.15680002,"Normal"
"Liberia","LBR",2005,3000,0.17650001,"Normal"
"Liberia","LBR",2006,1000,0.1667,"Normal"
"Liberia","LBR",2007,1700,0.17,"Normal"
"Liberia","LBR",2008,4000,0.16000001,"Normal"
"Liberia","LBR",2009,4600,0.17040001,"Normal"
"Liberia","LBR",2010,6700,0.17180002,"Normal"
"Liberia","LBR",2011,11700,0.17210001,"Normal"
"Liberia","LBR",2012,12000,0.1702,"Normal"
"Liberia","LBR",2013,8400,0.14,"Normal"
"Liberia","LBR",2014,7500,0.14180002,"Normal"
"Liberia","LBR",2015,7000,0.1562,"Normal"
"Liberia","LBR",2016,34000,0.16250001,"Normal"
"Liberia","LBR",2017,12000,0.16450001,"Normal"
"Liberia","LBR",2018,11000,0.1658,"Normal"
"Liberia","LBR",2019,13000,0.1659,"Normal"
"Liberia","LBR",2020,18000,0.1664,"Normal"
"Liberia","LBR",2021,22000,0.16380002,"Normal"
"Liberia","LBR",2022,20000,0.164,"Normal"
"Liberia","LBR",2023,20000,0.16420001,"Normal"
"Madagascar","MDG",1961,600,0.3333,"Normal"
"Madagascar","MDG",1962,500,0.2778,"Normal"
"Madagascar","MDG",1963,400,0.2222,"Normal"
"Madagascar","MDG",1964,530,0.28800002,"Normal"
"Madagascar","MDG",1965,640,0.3114,"Normal"
"Madagascar","MDG",1966,735,0.3289,"Normal"
"Madagascar","MDG",1967,795,0.35410002,"Normal"
"Madagascar","MDG",1968,825,0.3634,"Normal"
"Madagascar","MDG",1969,885,0.3688,"Normal"
"Madagascar","MDG",1970,1000,0.3571,"Normal"
"Madagascar","MDG",1971,1040,0.32050002,"Normal"
"Madagascar","MDG",1972,1240,0.4,"Normal"
"Madagascar","MDG",1973,1200,0.4,"Normal"
"Madagascar","MDG",1974,1560,0.4568,"Normal"
"Madagascar","MDG",1975,1380,0.38230002,"Normal"
"Madagascar","MDG",1976,1557,0.40760002,"Normal"
"Madagascar","MDG",1977,1410,0.35250002,"Normal"
"Madagascar","MDG",1978,1530,0.29060003,"Normal"
"Madagascar","MDG",1979,1690,0.29310003,"Normal"
"Madagascar","MDG",1980,1690,0.29310003,"Normal"
"Madagascar","MDG",1981,1855,0.31550002,"Normal"
"Madagascar","MDG",1982,1895,0.32230002,"Normal"
"Madagascar","MDG",1983,1800,0.30510002,"Normal"
"Madagascar","MDG",1984,3000,0.51280004,"Normal"
"Madagascar","MDG",1985,2300,0.29220003,"Normal"
"Madagascar","MDG",1986,2400,0.29230002,"Normal"
"Madagascar","MDG",1987,3100,0.42470002,"Normal"
"Madagascar","MDG",1988,3600,0.48000002,"Normal"
"Madagascar","MDG",1989,3700,0.4744,"Normal"
"Madagascar","MDG",1990,3600,0.52940005,"Normal"
"Madagascar","MDG",1991,3126,0.48060003,"Normal"
"Madagascar","MDG",1992,4000,0.7536,"Normal"
"Madagascar","MDG",1993,4500,0.99560004,"Normal"
"Madagascar","MDG",1994,3000,0.66670007,"Normal"
"Madagascar","MDG",1995,4000,0.8696,"Normal"
"Madagascar","MDG",1996,4300,0.9247001,"Normal"
"Madagascar","MDG",1997,4300,0.9247001,"Normal"
"Madagascar","MDG",1998,4300,0.9247001,"Normal"
"Madagascar","MDG",1999,4300,0.92370003,"Normal"
"Madagascar","MDG",2000,4395,0.9411,"Normal"
"Madagascar","MDG",2001,4410,0.94430006,"Normal"
"Madagascar","MDG",2002,4410,0.94430006,"Normal"
"Madagascar","MDG",2003,4410,0.94430006,"Normal"
"Madagascar","MDG",2004,4409,0.94210005,"Normal"
"Madagascar","MDG",2005,5861,0.78110003,"Normal"
"Madagascar","MDG",2006,5859,0.7801,"Normal"
"Madagascar","MDG",2007,6465,0.86550003,"Normal"
"Madagascar","MDG",2008,6465,0.8586,"Normal"
"Madagascar","MDG",2009,8000,0.86020005,"Normal"
"Madagascar","MDG",2010,10000,0.8881,"Normal"
"Madagascar","MDG",2011,6500,0.8911,"Normal"
"Madagascar","MDG",2012,8000,0.87650007,"Normal"
"Madagascar","MDG",2013,9000,0.87380004,"Normal"
"Madagascar","MDG",2014,10865,0.8883,"Normal"
"Madagascar","MDG",2015,11535,0.88930005,"Normal"
"Madagascar","MDG",2016,11179,0.8927001,"Normal"
"Madagascar","MDG",2017,10834,0.8967001,"Normal"
"Madagascar","MDG",2018,12000,0.9013,"Normal"
"Madagascar","MDG",2019,10175,0.9014001,"Normal"
"Madagascar","MDG",2020,12564,0.89790004,"Normal"
"Madagascar","MDG",2021,11000,0.8917,"Normal"
"Madagascar","MDG",2022,10234,0.89190006,"Normal"
"Madagascar","MDG",2023,20000,0.892,"Normal"
"Malaysia","MYS",1961,600,0.46150002,"Normal"
"Malaysia","MYS",1962,600,0.46150002,"Normal"
"Malaysia","MYS",1963,400,0.4,"Normal"
"Malaysia","MYS",1964,850,0.425,"Normal"
"Malaysia","MYS",1965,1200,0.6,"Normal"
"Malaysia","MYS",1966,1700,0.85,"Normal"
"Malaysia","MYS",1967,2250,0.75000006,"Normal"
"Malaysia","MYS",1968,2350,0.78330004,"Normal"
"Malaysia","MYS",1969,2750,0.91670007,"Normal"
"Malaysia","MYS",1970,3200,0.8,"Normal"
"Malaysia","MYS",1971,4500,0.6081,"Normal"
"Malaysia","MYS",1972,5000,0.7692,"Normal"
"Malaysia","MYS",1973,6733,0.96190006,"Normal"
"Malaysia","MYS",1974,10480,0.8733,"Normal"
"Malaysia","MYS",1975,12880,0.7576,"Normal"
"Malaysia","MYS",1976,15170,0.68950003,"Normal"
"Malaysia","MYS",1977,17513,0.6486,"Normal"
"Malaysia","MYS",1978,21879,0.96290004,"Normal"
"Malaysia","MYS",1979,28515,1.0006,"Normal"
"Malaysia","MYS",1980,35372,1.0179001,"Normal"
"Malaysia","MYS",1981,49068,1.156,"Normal"
"Malaysia","MYS",1982,61000,1.1253,"Normal"
"Malaysia","MYS",1983,68000,0.94560003,"Normal"
"Malaysia","MYS",1984,90000,0.9321,"Normal"
"Malaysia","MYS",1985,99000,0.88000005,"Normal"
"Malaysia","MYS",1986,130000,0.88500005,"Normal"
"Malaysia","MYS",1987,167000,0.9003,"Normal"
"Malaysia","MYS",1988,230000,0.98800004,"Normal"
"Malaysia","MYS",1989,243000,0.92010003,"Normal"
"Malaysia","MYS",1990,247000,0.83000004,"Normal"
"Malaysia","MYS",1991,230000,0.5765,"Normal"
"Malaysia","MYS",1992,220000,0.58120006,"Normal"
"Malaysia","MYS",1993,200000,0.66670007,"Normal"
"Malaysia","MYS",1994,177172,0.65300006,"Normal"
"Malaysia","MYS",1995,131475,0.6912,"Normal"
"Malaysia","MYS",1996,120071,0.7138,"Normal"
"Malaysia","MYS",1997,106027,0.75250006,"Normal"
"Malaysia","MYS",1998,90183,0.7663,"Normal"
"Malaysia","MYS",1999,83668,0.83000004,"Normal"
"Malaysia","MYS",2000,70262,0.92740005,"Normal"
"Malaysia","MYS",2001,57708,0.99560004,"Normal"
"Malaysia","MYS",2002,47661,0.98010004,"Normal"
"Malaysia","MYS",2003,36236,0.7965,"Normal"
"Malaysia","MYS",2004,33423,0.79190004,"Normal"
"Malaysia","MYS",2005,27964,0.8226,"Normal"
"Malaysia","MYS",2006,31937,1.0062001,"Normal"
"Malaysia","MYS",2007,35180,1.2362,"Normal"
"Malaysia","MYS",2008,27955,1.3056,"Normal"
"Malaysia","MYS",2009,18152,1.0058,"Normal"
"Malaysia","MYS",2010,15654,0.7795,"Normal"
"Malaysia","MYS",2011,4605,0.2209,"Normal"
"Malaysia","MYS",2012,3645,0.3103,"Normal"
"Malaysia","MYS",2013,2809,0.20320001,"Normal"
"Malaysia","MYS",2014,2665,0.16550002,"Normal"
"Malaysia","MYS",2015,1729,0.095400006,"Normal"
"Malaysia","MYS",2016,1723,0.102900006,"Normal"
"Malaysia","MYS",2017,1012,0.060000002,"Normal"
"Malaysia","MYS",2018,826,0.052800003,"Normal"
"Malaysia","MYS",2019,1017,0.17330001,"Normal"
"Malaysia","MYS",2020,706,0.123500004,"Normal"
"Malaysia","MYS",2021,537,0.08940001,"Normal"
"Malaysia","MYS",2022,493,0.08240001,"Normal"
