typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20220101","2022","52","2022","384","CIV","Côte d'Ivoire","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50225285","false","8","kg","50225285","false","50225285","false","0","false",,"106658589.111","106658589.111","0","false","true",
"C","A","20220101","2022","52","2022","450","MDG","Madagascar","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","565252","false","8","kg","565252","false","557452","false","0","false",,"1138415.049","1138415.049","0","false","true",
"C","A","20220101","2022","52","2022","458","MYS","Malaysia","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11364300","false","8","kg","11364300","false","11364300","false","0","false",,"25278406.703","25278406.703","0","false","true",
"C","A","20220101","2022","52","2022","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23614800","false","8","kg","23614800","false","23614800","false","0","false",,"60412547.198","60412547.198","0","false","true",
"C","A","20220101","2022","52","2022","384","CIV","Côte d'Ivoire","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","165721535","false","8","kg","165721535","false","165721535","false","0","false",,"362881405.295","362881405.295","0","false","true",
"C","A","20220101","2022","52","2022","430","LBR","Liberia","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40000","false","8","kg","40000","false","40000","false","0","false",,"300000","300000","0","false","true",
"C","A","20220101","2022","52","2022","450","MDG","Madagascar","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2786900","false","8","kg","2786900","false","2783050","false","0","false",,"945522.72","945522.72","0","false","true",
"C","A","20220101","2022","52","2022","604","PER","Peru","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60000","false","8","kg","60000","false","60000","false","0","false",,"199200","199200","0","false","true",
"C","A","20220101","2022","52","2022","566","NGA","Nigeria","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42568940","false","8","kg","42568940","false","42568940","false","0","false",,"86281672.825","86281672.825","0","false","true",
"C","A","20220101","2022","52","2022","598","PNG","Papua New Guinea","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46634900","false","21","1000 KG","46634.9","false","46634900","false","0","false",,"32765991.582","32765991.582","0","false","true",
"C","A","20220101","2022","52","2022","604","PER","Peru","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17580232","false","8","kg","17580232","false","17580232","false","0","false",,"39363688.75","39363688.75","0","false","true",
"C","A","20220101","2022","52","2022","608","PHL","Philippines","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60000","false","8","kg","60000","false","60000","false","60960","false",,"179500","179500","0","false","true",
"C","A","20220101","2022","52","2022","528","NLD","Netherlands","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","408","false","8","kg","408","false","408","false","0","false",,"2612.614","2612.614","0","false","true",
"C","A","20220101","2022","52","2022","566","NGA","Nigeria","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36288180","false","8","kg","36288180","false","36288180","false","0","false",,"78938500.084","78938500.084","0","false","true",
"C","A","20220101","2022","52","2022","598","PNG","Papua New Guinea","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1325200000","false","21","1000 KG","1325200","false","1325200000","false","0","false",,"33524953.678","33524953.678","0","false","true",
"C","A","20220101","2022","52","2022","604","PER","Peru","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6689748","false","8","kg","6689748","false","6689748","false","0","false",,"15507652.43","15507652.43","0","false","true",
"C","A","20220101","2022","52","2022","608","PHL","Philippines","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2568605.506","true","-1","N/A","0","false","2568605.506","true","2638720","false",,"7047891","7047891","6","false","true",
"C","A","20220101","2022","52","2022","699","IND","India","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23815","false","8","kg","23815","false","23815","false","0","false",,"26764.467","26764.467","0","false","true",
"C","A","20220101","2022","52","2022","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1288.3","false","8","kg","1288.3","false","1288.3","false","0","false",,"2437.137","2437.137","0","false","true",
"C","A","20220101","2022","52","2022","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","820121.275","true","-1","N/A","0","false","820121.275","true","0","false",,"2559915.73","2559915.73","6","false","true",
"C","A","20220101","2022","52","2022","724","ESP","Spain","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76178","false","8","kg","76178","false","76178","false","0","false",,"164241.92","164241.92","0","false","true",
"C","A","20220101","2022","52","2022","784","ARE","United Arab Emirates","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false",,"130.701","130.701","0","false","true",
"C","A","20220101","2022","52","2022","768","TGO","Togo","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100000","false","8","kg","100000","false","100000","false","0","false",,"213383.258","213383.258","0","false","true",
"C","A","20220101","2022","52","2022","784","ARE","United Arab Emirates","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","86","false","8","kg","86","false","86","false","0","false",,"1116.708","1116.708","0","false","true",
"C","A","20220101","2022","52","2022","768","TGO","Togo","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50400","false","8","kg","50400","false","50400","false","0","false",,"112069.977","112069.977","0","false","true",
"C","A","20220101","2022","52","2022","842","USA","USA","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125399","false","8","kg","125399","false","125399","false","0","false",,"319767","319767","0","false","true",
"C","A","20220101","2022","52","2022","800","UGA","Uganda","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15923371","false","8","kg","15923371","false","15923371","false","0","false",,"35234810.6","35234810.6","0","false","true",
"C","A","20220101","2022","52","2022","826","GBR","United Kingdom","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117851","false","8","kg","117851","false","117851","false","0","false",,"246943.887","246943.887","0","false","true",
"C","A","20220101","2022","52","2022","834","TZA","United Rep. of Tanzania","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5207440","false","8","kg","5207440","false","5207440","false","0","false",,"11201338.19","11201338.19","0","false","true",
"C","A","20220101","2022","52","2022","800","UGA","Uganda","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3563137","false","8","kg","3563137","false","3563137","false","0","false",,"7806036.07","7806036.07","0","false","true",
"C","A","20220101","2022","52","2022","834","TZA","United Rep. of Tanzania","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4738071","false","8","kg","4738071","false","4738071","false","0","false",,"9021046.58","9021046.58","0","false","true",
"C","A","20220101","2022","52","2022","792","TUR","Türkiye","X","Export","566","NGA","Nigeria","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false",,"47","47","0","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42248.8","false","8","kg","42248.8","false","42248.8","false","0","false",,"243944.062","243944.062","0","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","104644.45","false","8","kg","104644.45","false","104644.45","false","0","false",,"165018.654","165018.654","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9336587","false","8","kg","9336587","false","9336587","false","0","false",,"26619066.606","26619066.606","0","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","580","false","8","kg","580","false","580","false","0","false",,"4428.325","4428.325","0","false","true",
"C","A","20230101","2023","52","2023","116","KHM","Cambodia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3000","false","8","kg","3000","false","3000","false","0","false",,"12000","12000","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20148860","false","8","kg","20148860","false","20148860","false","0","false",,"68520877.436","68520877.436","0","false","true",
"C","A","20230101","2023","52","2023","56","BEL","Belgium","X","Export","566","NGA","Nigeria","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false",,"10.813","10.813","0","false","true",
"C","A","20230101","2023","52","2023","120","CMR","Cameroon","X","Export","566","NGA","Nigeria","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","473000","false","8","kg","473000","false","473000","false","0","false",,"1215592.847","1215592.847","0","false","true",
"C","A","20230101","2023","52","2023","214","DOM","Dominican Rep.","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25203","false","8","kg","25203","false","25203","false","0","false",,"87600.6","87600.6","0","false","true",
"C","A","20230101","2023","52","2023","140","CAF","Central African Rep.","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"246.708","246.708","0","false","true",
"C","A","20230101","2023","52","2023","156","CHN","China","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250185","false","8","kg","250185","false","250185","false","0","false",,"700518","700518","0","false","true",
"C","A","20230101","2023","52","2023","180","COD","Dem. Rep. of the Congo","X","Export","360","IDN","Indonesia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18815270","false","8","kg","18815270","false","18815270","false","0","false",,"37472806.681","37472806.681","0","false","true",
"C","A","20230101","2023","52","2023","214","DOM","Dominican Rep.","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9727273","false","8","kg","9727273","false","9727273","false","0","false",,"26820391.024","26820391.024","0","false","true",
"C","A","20230101","2023","52","2023","144","LKA","Sri Lanka","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15000","false","8","kg","15000","false","15000","false","0","false",,"38585.427","38585.427","0","false","true",
"C","A","20230101","2023","52","2023","170","COL","Colombia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100080","false","8","kg","100080","false","100080","false","0","false",,"250250.04","250250.04","0","false","true",
"C","A","20230101","2023","52","2023","180","COD","Dem. Rep. of the Congo","X","Export","458","MYS","Malaysia","0","W00","World","H4","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14286390","false","8","kg","14286390","false","14286390","false","0","false",,"38079776.218","38079776.218","0","false","true",
"C","A","20230101","2023","52","2023","214","DOM","Dominican Rep.","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7106400","false","8","kg","7106400","false","7106400","false","0","false",,"18543465.36","18543465.36","0","false","true",
"C","A","20230101","2023","52","2023","218","ECU","Ecuador","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"203931617","203931617","0","false","true",
"C","A","20230101","2023","52","2023","218","ECU","Ecuador","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"290567898","290567898","0","false","true",
"C","A","20230101","2023","52","2023","251","FRA","France","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","8","kg","14","false","14","false","0","false",,"152.459","152.459","0","false","true",
"C","A","20230101","2023","52","2023","288","GHA","Ghana","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4300000","false","8","kg","4300000","false","4300000","false","0","false",,"7349794.963","7349794.963","0","false","true",
"C","A","20230101","2023","52","2023","288","GHA","Ghana","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1508000","false","8","kg","251250","false","1508000","false","0","false",,"3740200.137","3740200.137","0","false","true",
"C","A","20230101","2023","52","2023","288","GHA","Ghana","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14232910","false","8","kg","12684460","false","47286000","false","0","false",,"139500598.944","139500598.944","0","false","true",
"C","A","20230101","2023","52","2023","384","CIV","Côte d'Ivoire","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23323300","false","8","kg","23323300","false","23323300","false","0","false",,"57714717.309","57714717.309","0","false","true",
"C","A","20230101","2023","52","2023","458","MYS","Malaysia","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","140171","false","8","kg","140171","false","140171","false","0","false",,"309051.377","309051.377","0","false","true",
"C","A","20230101","2023","52","2023","384","CIV","Côte d'Ivoire","X","Export","288","GHA","Ghana","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5905910","false","8","kg","5905910","false","5905910","false","0","false",,"14688338.307","14688338.307","0","false","true",
"C","A","20230101","2023","52","2023","384","CIV","Côte d'Ivoire","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50475470","false","8","kg","50475470","false","50475470","false","0","false",,"116591312.432","116591312.432","0","false","true",
"C","A","20230101","2023","52","2023","392","JPN","Japan","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25043","false","8","kg","25043","false","25043","false","0","false",,"68502.477","68502.477","0","false","true",
"C","A","20230101","2023","52","2023","450","MDG","Madagascar","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","332440","false","8","kg","332440","false","331668","false","0","false",,"694531.774","694531.774","0","false","true",
"C","A","20230101","2023","52","2023","458","MYS","Malaysia","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8245520","false","8","kg","8245520","false","8245520","false","0","false",,"20276644.869","20276644.869","0","false","true",
"C","A","20230101","2023","52","2023","360","IDN","Indonesia","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13748433","false","8","kg","13748433","false","13748433","false","0","false",,"44427648.336","44427648.336","0","false","true",
"C","A","20230101","2023","52","2023","384","CIV","Côte d'Ivoire","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","142417395","false","8","kg","142417395","false","142417395","false","0","false",,"349009485.637","349009485.637","0","false","true",
"C","A","20230101","2023","52","2023","450","MDG","Madagascar","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4019731","false","8","kg","4019731","false","4016651","false","0","false",,"5842414.07","5842414.07","0","false","true",
"C","A","20230101","2023","52","2023","566","NGA","Nigeria","X","Export","76","BRA","Brazil","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300600","false","8","kg","300600","false","300600","false","0","false",,"16579.355","16579.355","0","false","true",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25150","false","8","kg","25150","false","25150","false","0","false",,"96768.135","96768.135","0","false","true",
"C","A","20230101","2023","52","2023","604","PER","Peru","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","119060","false","8","kg","119060","false","119060","false","0","false",,"424531","424531","0","false","true",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","814236","false","8","kg","814236","false","814236","false","0","false",,"1981638.837","1981638.837","0","false","true",
"C","A","20230101","2023","52","2023","566","NGA","Nigeria","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33379030","false","8","kg","33379030","false","33379030","false","0","false",,"85568331.248","85568331.248","0","false","true",
"C","A","20230101","2023","52","2023","598","PNG","Papua New Guinea","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3306860000","false","21","1000 KG","3306860","false","3306860000","false","0","false",,"53694526.876","53694526.876","0","false","true",
"C","A","20230101","2023","52","2023","604","PER","Peru","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12112884","false","8","kg","12112884","false","12112884","false","0","false",,"36642650.08","36642650.08","0","false","true",
"C","A","20230101","2023","52","2023","608","PHL","Philippines","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73854.7","false","8","kg","73854.7","false","73854.7","false","76200","false",,"278625","278625","0","false","true",
"C","A","20230101","2023","52","2023","566","NGA","Nigeria","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65350760","false","8","kg","65350760","false","65350760","false","0","false",,"169188252.663","169188252.663","0","false","true",
"C","A","20230101","2023","52","2023","598","PNG","Papua New Guinea","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1167830000","false","21","1000 KG","1167830","false","1167830000","false","0","false",,"26852300.372","26852300.372","0","false","true",
"C","A","20230101","2023","52","2023","604","PER","Peru","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22045456","false","8","kg","22045456","false","22045456","false","0","false",,"67659617.02","67659617.02","0","false","true",
"C","A","20230101","2023","52","2023","608","PHL","Philippines","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2448210","false","8","kg","2448210","false","2448210","false","2506870","false",,"7593099","7593099","0","false","true",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","566","NGA","Nigeria","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","50620","false","8","kg","50620","false","50620","false","0","false",,"90381.081","90381.081","0","false","true",
"C","A","20230101","2023","52","2023","704","VNM","Viet Nam","X","Export","360","IDN","Indonesia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","57548.662","true","-1","N/A","0","false","57548.662","true","0","false",,"172070.5","172070.5","6","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2025","false","8","kg","2025","false","2025","false","0","false",,"13383.65","13383.65","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3115","false","8","kg","3115","false","3115","false","0","false",,"5657.391","5657.391","0","false","true",
"C","A","20230101","2023","52","2023","704","VNM","Viet Nam","X","Export","458","MYS","Malaysia","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","625574.406","true","-1","N/A","0","false","625574.406","true","0","false",,"1870467.474","1870467.474","6","false","true",
"C","A","20230101","2023","52","2023","724","ESP","Spain","X","Export","218","ECU","Ecuador","0","W00","World","H6","HS","true","1801","Cocoa beans; whole or broken, raw or roasted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20260","false","8","kg","20260","false","20260","false","0","false",,"52597.014","52597.014","0","false","true",
